NCCN_OriginalID,Gene,Variant,Organ_System,Gender,Modality,OriginalAction,GuidelineBody,GuidelineName,GuidelineVersion,GuidelineYear ,EntryDate,EntryBy,ModifiedDate,ModifiedBy,IsDeleted,DeleteDate,DeletedBy,,,,,,,,,,,,
338,SDHD,,Endocrine,0,Imaging,"As appropriate, if metastatic or multifocal disease suspected: 
Abdominal/ Pelvic multiphasic CT or MRI 
SSTR-PET/CT or SSTR-PET/MRI 
For cervical paraganglioma, consider measuring serum and/or 24-hour urine fractionated catecholamines (for dopamine). PET/CT or PET/MRI of skull base to mid-thigh with IV contrast when possible. SSTR PET tracers include: 68Ga-DOTATATE, 64Cu-DOTATATE, and 68a-DOTATOC.
FDG-PET/CT (skull base to mid-thigh)Chest CT with or without contrast 
MIBG scan with SPECT/CT 
  Data are limited on the optimal timing of scans following administration of somatostatin analogs. MIBG scans are less sensitive than FDG-PET and 68Ga-dotatate for metastatic and multifocal paragangliomas/pheochromocytomas. Obtain MIBG scan if considering treatment with I131-MIBG.

 Data on the role of functional imaging in pheochromocytoma/paraganglioma are evolving and the preferred method remains unclear.",NCCN,Neuroendocrine and Adrenal Tumors,1.2022,2022,10/19/2022,Krista Ortega,,,,,,,,,,,,,,,,,
339,SDHC,,Endocrine,0,Imaging,"As appropriate, if metastatic or multifocal disease suspected: 
Abdominal/ Pelvic multiphasic CT or MRI 
SSTR-PET/CT or SSTR-PET/MRI 
For cervical paraganglioma, consider measuring serum and/or 24-hour urine fractionated catecholamines (for dopamine). PET/CT or PET/MRI of skull base to mid-thigh with IV contrast when possible. SSTR PET tracers include: 68Ga-DOTATATE, 64Cu-DOTATATE, and 68a-DOTATOC.
FDG-PET/CT (skull base to mid-thigh)Chest CT with or without contrast 
MIBG scan with SPECT/CT 
  Data are limited on the optimal timing of scans following administration of somatostatin analogs. MIBG scans are less sensitive than FDG-PET and 68Ga-dotatate for metastatic and multifocal paragangliomas/pheochromocytomas. Obtain MIBG scan if considering treatment with I131-MIBG.

 Data on the role of functional imaging in pheochromocytoma/paraganglioma are evolving and the preferred method remains unclear.",NCCN,Neuroendocrine and Adrenal Tumors,1.2022,2022,10/19/2022,Krista Ortega,,,,,,,,,,,,,,,,,
340,TMEM127,,Endocrine,0,Imaging,"As appropriate, if metastatic or multifocal disease suspected: 
Abdominal/ Pelvic multiphasic CT or MRI 
SSTR-PET/CT or SSTR-PET/MRI 
For cervical paraganglioma, consider measuring serum and/or 24-hour urine fractionated catecholamines (for dopamine). PET/CT or PET/MRI of skull base to mid-thigh with IV contrast when possible. SSTR PET tracers include: 68Ga-DOTATATE, 64Cu-DOTATATE, and 68a-DOTATOC.
FDG-PET/CT (skull base to mid-thigh)Chest CT with or without contrast 
MIBG scan with SPECT/CT 
  Data are limited on the optimal timing of scans following administration of somatostatin analogs. MIBG scans are less sensitive than FDG-PET and 68Ga-dotatate for metastatic and multifocal paragangliomas/pheochromocytomas. Obtain MIBG scan if considering treatment with I131-MIBG.

 Data on the role of functional imaging in pheochromocytoma/paraganglioma are evolving and the preferred method remains unclear.",NCCN,Neuroendocrine and Adrenal Tumors,1.2022,2022,10/19/2022,Krista Ortega,,,,,,,,,,,,,,,,,
341,MAX,,Endocrine,0,Imaging,"As appropriate, if metastatic or multifocal disease suspected: 
Abdominal/ Pelvic multiphasic CT or MRI 
SSTR-PET/CT or SSTR-PET/MRI 
For cervical paraganglioma, consider measuring serum and/or 24-hour urine fractionated catecholamines (for dopamine). PET/CT or PET/MRI of skull base to mid-thigh with IV contrast when possible. SSTR PET tracers include: 68Ga-DOTATATE, 64Cu-DOTATATE, and 68a-DOTATOC.
FDG-PET/CT (skull base to mid-thigh)Chest CT with or without contrast 
MIBG scan with SPECT/CT 
  Data are limited on the optimal timing of scans following administration of somatostatin analogs. MIBG scans are less sensitive than FDG-PET and 68Ga-dotatate for metastatic and multifocal paragangliomas/pheochromocytomas. Obtain MIBG scan if considering treatment with I131-MIBG.
Cross-sectional imaging of skull base to pelvis every 2–3 years. Whole body MRI (if available) or other non-radiation–containing imaging procedures. If whole body MRI not available, may consider abdominal MRI, skull base and neck MRI, and chest CT. Available data suggest that patients with SDHAF2 mutations are primarily at risk for head and neck tumors and patients with MAX mutations are primarily at risk for adrenal tumors. Therefore, consideration can be given to more targeted imaging in these cohorts.
 Data on the role of functional imaging in pheochromocytoma/paraganglioma are evolving and the preferred method remains unclear.",NCCN,Neuroendocrine and Adrenal Tumors,1.2022,2022,10/19/2022,Krista Ortega,,,,,,,,,,,,,,,,,
342,FH,,Endocrine,0,Imaging,"As appropriate, if metastatic or multifocal disease suspected: 
Abdominal/ Pelvic multiphasic CT or MRI 
SSTR-PET/CT or SSTR-PET/MRI For cervical paraganglioma, consider measuring serum and/or 24-hour urine fractionated catecholamines (for dopamine). PET/CT or PET/MRI of skull base to mid-thigh with IV contrast when possible. SSTR PET tracers include: 68Ga-DOTATATE, 64Cu-DOTATATE, and 68a-DOTATOC.
FDG-PET/CT (skull base to mid-thigh)Chest CT with or without contrast 
MIBG scan with SPECT/CT Data are limited on the optimal timing of scans following administration of somatostatin analogs. MIBG scans are less sensitive than FDG-PET and 68Ga-dotatate for metastatic and multifocal paragangliomas/pheochromocytomas. Obtain MIBG scan if considering treatment with I131-MIBG.

 Data on the role of functional imaging in pheochromocytoma/paraganglioma are evolving and the preferred method remains unclear.",NCCN,Neuroendocrine and Adrenal Tumors,1.2022,2022,10/19/2022,Krista Ortega,,,,,,,,,,,,,,,,,
343,MDH2,,Endocrine,0,Imaging,"As appropriate, if metastatic or multifocal disease suspected: 
Abdominal/ Pelvic multiphasic CT or MRI 
SSTR-PET/CT or SSTR-PET/MRI 
For cervical paraganglioma, consider measuring serum and/or 24-hour urine fractionated catecholamines (for dopamine). PET/CT or PET/MRI of skull base to mid-thigh with IV contrast when possible. SSTR PET tracers include: 68Ga-DOTATATE, 64Cu-DOTATATE, and 68a-DOTATOC.
FDG-PET/CT (skull base to mid-thigh)Chest CT with or without contrast 
MIBG scan with SPECT/CT 
  Data are limited on the optimal timing of scans following administration of somatostatin analogs. MIBG scans are less sensitive than FDG-PET and 68Ga-dotatate for metastatic and multifocal paragangliomas/pheochromocytomas. Obtain MIBG scan if considering treatment with I131-MIBG.
 Data on the role of functional imaging in pheochromocytoma/paraganglioma are evolving and the preferred method remains unclear.",NCCN,Neuroendocrine and Adrenal Tumors,1.2022,2022,44853,Krista Ortega,,,,,,,,,,,,,,,,,
344,RNF43,,Colorectal,0,Surveillance,"For individuals with serrated polyposis: High-quality colonoscopy with polpectomy until all polyps >=5 mm are removed, then colonoscopy every 1 to 3 years depending on number and size of polyps. Clearing of all polyps is preferable but not always possible. Consider surgical referral if colonoscopic treatment and/or surveillance is inadequate. ",NCCN,Genetic/Familial High-Risk Assessment: Colorectal,1.2022,2022,10/14/2022,Brenna Bentley,,,,,,,,,,,,,,,,,
345,RNF43,,General,0,Gene insight,Pathogenic variants in RNF43 have been identified as a rare cause of serrated polyposis syndrome.,NCCN,Genetic/Familial High-Risk Assessment: Colorectal,1.2022,2022,10/14/2022,Brenna Bentley,,,,,,,,,,,,,,,,,
346,RPS20,,Colorectal,0,Screening,Evidence insufficient to provide specialized CRC screening recommendations; manage based on family history. ,NCCN,Genetic/Familial High-Risk Assessment: Colorectal,1.2022,2022,10/14/2022,Brenna Bentley,,,,,,,,,,,,,,,,,
347,RUNX1,,General,0,Gene Insight,"Hematologic Findings/Myeloid Malignancy: Thrombocytopenia and abnormal platelet function/AML/MDS (highly penetrant)
Other phenotypes and clinical features: Typical age of onset of AML/MDS is 20-40y. Anticipation may lead to occurence in younger individuals in subsequent generations; eczema; ALL. ",NCCN,Myelodysplastic Syndromes,1.2023,2022,10/12/2022,Brenna Bentley,,,,,,,,,,,,,,,,,
348,SDHA,,Endocrine,0,Biochemical Screening,"Cross-sectional imaging of skull base to pelvis every 2–3 years. Whole body MRI (if available) or other non-radiation–containing imaging procedures. If whole body MRI not available, may consider abdominal MRI, skull base and neck MRI, and chest CT.g",NCCN,Kidney Cancer,3.2023,2022,10/18/2022,Krista Ortega,,,,,,,,,,,,,,,,,
349,SDHAF2,,Endocrine,0,Biochemical Screening,Surveillance starting at 10-15 years of age: Annual measurement of plasma free metanephrines or 24-hour for fractionated metanephrines.,NCCN,Neuroendocrine and Adrenal Tumors,1.2022,2022,10/19/2022,Krista Ortega,,,,,,,,,,,,,,,,,
350,SDHB,,Endocrine,0,Biochemical Screening,Surveillance starting at 6-10 years of age: Annual measurement of plasma free metanephrines or 24-hour for fractionated metanephrines.,NCCN,Neuroendocrine and Adrenal Tumors,1.2022,2022,10/19/2022,Krista Ortega,,,,,,,,,,,,,,,,,
351,SDHC,,Endocrine,0,Biochemical Screening,Surveillance starting at 10-15 years of age: Annual measurement of plasma free metanephrines or 24-hour for fractionated metanephrines.,NCCN,Neuroendocrine and Adrenal Tumors,1.2022,2022,10/19/2022,Krista Ortega,,,,,,,,,,,,,,,,,
352,SDHD,,Endocrine,0,Biochemical Screening,Surveillance starting at 10-15 years of age: Annual measurement of plasma free metanephrines or 24-hour for fractionated metanephrines.,NCCN,Neuroendocrine and Adrenal Tumors,1.2022,2022,10/19/2022,Krista Ortega,,,,,,,,,,,,,,,,,
353,TMEM127,,Endocrine,0,Biochemical Screening,Surveillance starting at 10-15 years of age: Annual measurement of plasma free metanephrines or 24-hour for fractionated metanephrines.,NCCN,Neuroendocrine and Adrenal Tumors,1.2022,2022,10/19/2022,Krista Ortega,,,,,,,,,,,,,,,,,
354,FH,,Endocrine,0,Biochemical Screening,Surveillance starting at 10-15 years of age: Annual measurement of plasma free metanephrines or 24-hour for fractionated metanephrines.,NCCN,Neuroendocrine and Adrenal Tumors,1.2022,2022,10/19/2022,Krista Ortega,,,,,,,,,,,,,,,,,
355,MDH2,,Endocrine,0,Biochemical Screening,Surveillance starting at 10-15 years of age: Annual measurement of plasma free metanephrines or 24-hour for fractionated metanephrines.,NCCN,Neuroendocrine and Adrenal Tumors,1.2022,2022,10/19/2022,Krista Ortega,,,,,,,,,,,,,,,,,
356,NF1,,Endocrine,0,Biochemical Screening,Surveillance starting at 10-15 years of age: Annual measurement of plasma free metanephrines or 24-hour for fractionated metanephrines.,NCCN,Neuroendocrine and Adrenal Tumors,1.2022,2022,10/19/2022,Krista Ortega,,,,,,,,,,,,,,,,,
357,MAX,,Endocrine,0,Biochemical Screening,Surveillance starting at 10-15 years of age: Annual measurement of plasma free metanephrines or 24-hour for fractionated metanephrines.,NCCN,Neuroendocrine and Adrenal Tumors,1.2022,2022,10/19/2022,Krista Ortega,,,,,,,,,,,,,,,,,
358,SDHA,,Endocrine,0,Physical Examination,Surveillance starting at 6-8 years of age: Blood pressure monitoring at all medical visits.,NCCN,Kidney Cancer,3.2023,2022,10/18/2022,Krista Ortega,,,,,,,,,,,,,,,,,
359,SDHAF2,,Endocrine,0,Physical Examination,Surveillance starting at 10-15 years of age: Blood pressure monitoring at all medical visits.,NCCN,Neuroendocrine and Adrenal Tumors,1.2022,2022,10/19/2022,Krista Ortega,,,,,,,,,,,,,,,,,
360,SDHB,,Endocrine,0,Physical Examination,Surveillance starting at 6-10 years of age: Blood pressure monitoring at all medical visits.,NCCN,Neuroendocrine and Adrenal Tumors,1.2022,2022,10/19/2022,Krista Ortega,,,,,,,,,,,,,,,,,
361,SDHC,,Endocrine,0,Physical Examination,Surveillance starting at 10-15 years of age: Blood pressure monitoring at all medical visits.,NCCN,Neuroendocrine and Adrenal Tumors,1.2022,2022,10/19/2022,Krista Ortega,,,,,,,,,,,,,,,,,
362,SDHD,,Endocrine,0,Physical Examination,Surveillance starting at 10-15 years of age: Blood pressure monitoring at all medical visits.,NCCN,Neuroendocrine and Adrenal Tumors,1.2022,2022,10/19/2022,Krista Ortega,,,,,,,,,,,,,,,,,
363,TMEM127,,Endocrine,0,Physical Examination,Surveillance starting at 10-15 years of age: Blood pressure monitoring at all medical visits.,NCCN,Neuroendocrine and Adrenal Tumors,1.2022,2022,10/19/2022,Krista Ortega,,,,,,,,,,,,,,,,,
364,FH,,Endocrine,0,Physical Examination,Surveillance starting at 10-15 years of age: Blood pressure monitoring at all medical visits.,NCCN,Neuroendocrine and Adrenal Tumors,1.2022,2022,10/19/2022,Krista Ortega,,,,,,,,,,,,,,,,,
365,MDH2,,Endocrine,0,Physical Examination,Surveillance starting at 10-15 years of age: Blood pressure monitoring at all medical visits.,NCCN,Neuroendocrine and Adrenal Tumors,1.2022,2022,10/19/2022,Krista Ortega,,,,,,,,,,,,,,,,,
366,NF1,,Endocrine,0,Physical Examination,Surveillance starting at 10-15 years of age: Blood pressure monitoring at all medical visits.,NCCN,Neuroendocrine and Adrenal Tumors,1.2022,2022,10/19/2022,Krista Ortega,,,,,,,,,,,,,,,,,
367,MAX,,Endocrine,0,Physical Examination,Surveillance starting at 10-15 years of age: Blood pressure monitoring at all medical visits.,NCCN,Neuroendocrine and Adrenal Tumors,1.2022,2022,10/19/2022,Krista Ortega,,,,,,,,,,,,,,,,,
368,SDHA,,Endocrine,0,Surgery Alert,Preoperative alert: Patients with a suspected or known diagnosis of hereditary PGL/PCC syndrome should have blood and/or urine screening for tumors prior to any surgical procedures.,NCCN,Neuroendocrine and Adrenal Tumors,1.2022,2022,10/19/2022,Krista Ortega,,,,,,,,,,,,,,,,,
369,SDHAF2,,Endocrine,0,Surgery Alert,Preoperative alert: Patients with a suspected or known diagnosis of hereditary PGL/PCC syndrome should have blood and/or urine screening for tumors prior to any surgical procedures.,NCCN,Neuroendocrine and Adrenal Tumors,1.2022,2022,10/19/2022,Krista Ortega,,,,,,,,,,,,,,,,,
370,SDHB,,Endocrine,0,Surgery Alert,Preoperative alert: Patients with a suspected or known diagnosis of hereditary PGL/PCC syndrome should have blood and/or urine screening for tumors prior to any surgical procedures.,NCCN,Neuroendocrine and Adrenal Tumors,1.2022,2022,10/19/2022,Krista Ortega,,,,,,,,,,,,,,,,,
